retweet,user_name,screen_name,message,bot_probability,row_num,num_words,num_question,num_exclamation,num_digit_screen_name,num_political_word,num_environmental_word,include_retweet,num_hashtag
17.0,Cal OES,Cal_OES,A special #thankyou again to @raleys for your generous food donations to our hardworking folks at the @Cal_OES #StateOperationsCenter. These snacks are healthy AND tasty! And our team needs the energy! #CaliforniaFires #CampFire #WoolseyFire #HillFire #BurningCalories #BrainFood https://t.co/t2qxmDnfxx,0.004268306222830912,0,38,0,2,0,0,0,0,8
76.0,Cal OES,Cal_OES,"RT @AGBecerra: California’s price gouging law protects people impacted by an emergency from illegal price gouging on housing, gas, food, an…",0.004268306222830912,0,21,0,0,0,1,0,1,0
28.0,Cal OES,Cal_OES,"RT @CaltransHQ: Good morning, California. We a few changes to this Sunday morning highway closure update. Please be sure to follow @Caltran…",0.004268306222830912,0,22,0,0,0,0,0,1,0
30.0,Cal OES,Cal_OES,RT @CaltransHQ: Latest Caltrans fire-related highway closures - please note that the northbound PCH is now open but southbound remains clos…,0.004268306222830912,0,20,0,0,0,0,0,1,0
99.0,Cal OES,Cal_OES,"RT @GovPressOffice: ICYMI: @JerryBrownGov discusses #CaliforniaFires on @FaceTheNation

Full segment ➡️ https://t.co/EoekrxVhG0

https://t.…",0.004268306222830912,0,13,0,0,0,0,0,1,1
14.0,Brit,Calais_Brit,"#CaliforniaFires #CaliforniaWildfires 

Hey, kid. Did you finish raking California? https://t.co/5JXUP5mbuq",0.004775575529426348,0,10,1,0,0,0,0,0,2
0.0,Cali Deplorable ⭐⭐⭐ ❌ Shadow Banned,Cali4Trumpp,"@ABC @Globird3 Dejavu!! Get this freaking Rothschild owned SMART METER OFF MY DAMN HOME!!

#CaliforniaFires @SecretaryPerry 
https://t.co/toCVE4t4aP",0.028225552221050176,0,17,0,4,1,0,0,1,1
0.0,Cali Deplorable ⭐⭐⭐ ❌ Shadow Banned,Cali4Trumpp,"@MikeTokes @DonaldJTrumpJr @SecNielsen @LaraLeaTrump @EricTrump @TuckerCarlson @LouDobbs @RandPaul @ChuckGrassley @mattgaetz #CaliforniaFires = #Agenda21 #SmartMeters #China #LandGrab #DEW 
Investigation is needed. They're destroying my state

We need a Voter roll audit, so we can get these DemonRats out of office. They won't win without Election fraud.
Nobody is helping us here. Very sad",0.028225552221050176,0,51,0,0,1,0,0,1,6
2.0,Cali Deplorable ⭐⭐⭐ ❌ Shadow Banned,Cali4Trumpp,"@realDonaldTrump @JerryBrownGov @GavinNewsom Is it a coincidence that these fires share the same path as Jerry Clowns Bullet Train??

#Agenda21 #LandGrab #CaliforniaFires https://t.co/ULQzo0IJB3",0.028225552221050176,0,23,2,0,1,0,0,0,3
17.0,Cali Deplorable ⭐⭐⭐ ❌ Shadow Banned,Cali4Trumpp,"RT @CapUSA1: California Run By Democrats
50yr. plan results.
Massive Fires
Trillion Dollar Debt
Lrg Taxes
Open Borders
Air Quality Warnings…",0.028225552221050176,0,21,0,0,1,1,0,1,0
366.0,Cali Deplorable ⭐⭐⭐ ❌ Shadow Banned,Cali4Trumpp,"RT @LVNancy: Liberals have #Shitt for brains,
Their idiotic policies have Burned down our towns and killed our citizens 
.............But a…",0.028225552221050176,0,21,0,0,1,0,0,1,1
66.0,Cali Deplorable ⭐⭐⭐ ❌ Shadow Banned,Cali4Trumpp,RT @Michaelcraddo16: @Jingoman111 @hawaiiilove @ALANEFLAME @RedDragonFly19 @DebTrumplican @Tony85956346 @SUPgrlCaroline @LindaWarriorGal @r…,0.028225552221050176,0,11,0,0,1,0,0,1,0
270.0,Cali daisey👌🏼✌🏼,CaliDaisey,"RT @LVNancy: 1,011 Missing
71 Dead
9800 homes, up in smoke
47,000 under evacuation orders
#CaliforniaFires
Jerry &amp; Gavin welcome #Trump
May…",0.11046376827194712,0,22,0,0,0,0,0,1,2
323.0,Cali daisey👌🏼✌🏼,CaliDaisey,"RT @LVNancy: Proof #Trump is right about #CaliforniaFires wish we could Rake Dim's away🔥

𝟏】Mismanagement &amp;🦉 Protection has literally burne…",0.11046376827194712,0,20,0,0,0,0,0,1,2
251.0,Cali daisey👌🏼✌🏼,CaliDaisey,"RT @LVNancy: 🔥 @nytimes admits @realDonaldTrump is correct... forest and land management is key to controlling wildfires

That's right #Cal…",0.11046376827194712,0,20,0,0,0,0,0,1,1
71.0,Cali daisey👌🏼✌🏼,CaliDaisey,"RT @realPolitiDiva: Environmentalists are to blame for California’s devastation. Controlled fires, getting rid of dead trees, etc are good!…",0.11046376827194712,0,19,0,1,0,1,0,1,0
680.0,California Brief,CaliforniaBrief,"RT @NASA: Data from space is informing those fighting #CaliforniaFires, @northropgrumman's #Cygnus spacecraft launches to the @Space_Statio…",0.002234495190461976,0,17,0,0,0,0,0,1,2
16.0,Jane,CallMeMyLady,"RT @MediaJuggernaut: President Trump tours fire damage in Paradise with California Governor Jerry Brown.
FLASHBACK: Jerry Brown vetoes 2016…",0.28686866458066024,0,19,0,0,0,0,0,1,0
30.0,Caltrans District10,CaltransDist10,RT @CaltransHQ: Latest Caltrans fire-related highway closures - please note that the northbound PCH is now open but southbound remains clos…,0.002618313192043197,0,20,0,0,2,0,0,1,0
28.0,Caltrans HQ,CaltransHQ,"Good morning, California. We a few changes to this Sunday morning highway closure update. Please be sure to follow @CaltransHQ for updated highway information throughout the year &amp; check https://t.co/WvicXhSbxn for the latest information. #CaliforniaFires #CampFire #WoolseyFire https://t.co/mFHLaUkrmX",0.0015543510151536995,0,38,0,0,0,0,0,0,3
30.0,Caltrans HQ,CaltransHQ,Latest Caltrans fire-related highway closures - please note that the northbound PCH is now open but southbound remains closed. Please check https://t.co/WvicXhSbxn for the latest updates or call 1-800-427-7623. #CaliforniaFires #CampFire #WoolseyFire Drive safely California! https://t.co/E3krjkQ6Js,0.0015543510151536995,0,35,0,1,0,0,0,1,3
76.0,Caltrans HQ,CaltransHQ,"RT @AGBecerra: California’s price gouging law protects people impacted by an emergency from illegal price gouging on housing, gas, food, an…",0.0015543510151536995,0,21,0,0,0,1,0,1,0
19.0,#FifthHarmonyL.A.N.D,CamJauregu,RT @geez941: Wow it was that hot!! Praying for those who lost there lives. #CaliforniaFires #Woolseyfires https://t.co/AEvsjLbAZ0,0.001725457650971877,0,17,0,2,0,0,0,1,2
8.0,CampFireFamilies,CampFamilies,"#Missing Donald Jack Ramsey, age 70, of 6345 Oak Way in Paradise #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/MmpTazXDSw https://t.co/2jUIWBjmeJ",0.1803620375417544,0,18,0,0,0,0,0,0,5
4.0,CampFireFamilies,CampFamilies,"#Missing Doris ""Dori"" Bailey of Magalia #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/CVCB5hYc6e https://t.co/Y1L0GEuNVc",0.1803620375417544,0,12,0,0,0,0,0,0,5
4.0,CampFireFamilies,CampFamilies,"#Missing Dorothea Silva, age 89 of Paradise. She lived across from the preforming arts center, has short white hair, and drives a blue Honda CR-V or something similar #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/ewjHHqK35y",0.1803620375417544,0,33,0,0,0,0,0,1,5
13.0,CampFireFamilies,CampFamilies,"#Missing Dorothy Lee Mack of the Ridgewood Mobile Home Park in Paradise. She may be driving an '89 Nissan #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires
https://t.co/ryeaYTh4ZW https://t.co/Hs9ZisbD0i",0.1803620375417544,0,25,0,0,0,0,0,0,5
5.0,CampFireFamilies,CampFamilies,"#Missing John Florian, age 69, of Paradise.  He lived near the Aquatic Park off Buschmann Road, has an old VW Bug and vintage truck. John is a retired postal worker #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildFires
https://t.co/1dDX2L46TR",0.1803620375417544,0,35,0,0,0,0,0,0,5
2.0,CampFireFamilies,CampFamilies,"#Missing Linda Nivens of Magalia, she lived with roommates Dean and Gene #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/JGTonVInbx https://t.co/veoV4ehOBT",0.1803620375417544,0,18,0,0,0,0,0,0,5
8.0,CampFireFamilies,CampFamilies,"#Missing Ted Vandewater, age 77, lives of Libby Road in Paradise. He may have a blue Chevy with a blue camper. The attached picture is old, he now has grey hair #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/EvstWAQYas https://t.co/2WN3c0tRxS",0.1803620375417544,0,37,0,0,0,0,0,0,5
4.0,CampFireFamilies,CampFamilies,"A Facebook group has been created for nearby families to ""adopt"" families displaced by the #CampFire and help them begin to rebuild #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/LwQaBqBwaY",0.1803620375417544,0,26,0,0,0,0,0,0,4
6.0,CampFireFamilies,CampFamilies,"A group of attorneys is offering free consultations to help people navigate paperwork, insurance issues, and other legal questions #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/wZMR5yJyJg",0.1803620375417544,0,24,0,0,0,0,0,0,4
5.0,CampFireFamilies,CampFamilies,"An online catalog of photos of rescued animals currently housed at the Chico airport has been created to help reunite people with their missing pets #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/MQ5FLqlwlE",0.1803620375417544,0,30,0,0,0,0,0,1,4
5.0,CampFireFamilies,CampFamilies,"Camp Fire Shelter at 1400 Bridge Street, Yuba City #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/tmwrMbn2iH",0.1803620375417544,0,14,0,0,0,0,0,0,4
6.0,CampFireFamilies,CampFamilies,"Free Thanksgiving dinner for evacuees is being hosted at several locations in Chico #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/WuseD759H3",0.1803620375417544,0,18,0,0,0,0,0,0,4
3.0,CampFireFamilies,CampFamilies,Happy to share that Brian Anderberg has been found safe #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/VzU5ip6Mu7,0.1803620375417544,0,15,0,0,0,0,0,0,4
10.0,CampFireFamilies,CampFamilies,"I am happy to share that Judy William has been found safe! #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/4IvIN4Cq1S https://t.co/iwwzIu8Pv7",0.1803620375417544,0,18,0,1,0,0,0,0,4
4.0,CampFireFamilies,CampFamilies,"I am so happy to share that Bill Mount has been found! #CampFire #CaliforniaFires #CaliforniaWildfires 
https://t.co/uOEqDu5J8E https://t.co/KT20bH3Y5D",0.1803620375417544,0,17,0,1,0,0,0,0,3
4.0,CampFireFamilies,CampFamilies,I am so happy to share that Vivian has been found and is safe at a shelter! #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/ObqW3dbg4x,0.1803620375417544,0,22,0,1,0,0,0,0,4
3.0,CampFireFamilies,CampFamilies,I am sorry to share that Carol Arrington did not survive the fire #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/IjCwxCm9Fz,0.1803620375417544,0,18,0,0,0,0,0,0,4
2.0,CampFireFamilies,CampFamilies,I am sorry to share that Gary Hunter did not survive the fire #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/bh7AJBdBEI,0.1803620375417544,0,18,0,0,0,0,0,0,4
2.0,CampFireFamilies,CampFamilies,"I am sorry to share that Joan Tracy's remains were found in her home #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires 
https://t.co/5RML2ttNWg https://t.co/AVilaggn3N",0.1803620375417544,0,20,0,0,0,0,0,0,4
5.0,CampFireFamilies,CampFamilies,"I am sorry to share that Joyce Acheson's remains were found in her home, she did not survive the fire #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/LNS4sxltjZ",0.1803620375417544,0,25,0,0,0,0,0,0,4
3.0,CampFireFamilies,CampFamilies,I am sorry to share the Evie Cline's remains were found in her house. #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/S7o34F9Geh,0.1803620375417544,0,19,0,0,0,0,0,0,4
38.0,CampFireFamilies,CampFamilies,"I am thrilled to see that the current list of missing people is down to 699! We still have a long ways to go, but the number of missing is shrinking and families are being reunited #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires",0.1803620375417544,0,40,0,1,0,0,0,0,4
8.0,CampFireFamilies,CampFamilies,I'm happy to share that Linda Nivens has beeb found safe! #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildFires https://t.co/ROLgexS5rB,0.1803620375417544,0,16,0,1,0,0,0,0,4
4.0,CampFireFamilies,CampFamilies,I'm happy to share that Ona Lee Vieira has been found! #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/b1x3oiEH6j,0.1803620375417544,0,16,0,1,0,0,0,0,4
9.0,CampFireFamilies,CampFamilies,I'm happy to share that Ron Williams has been found! #CampFire #CampFireJamesWoods #CaliforniaFires #CaliforniaWildfires https://t.co/NKiwTmIo44,0.1803620375417544,0,15,0,1,0,0,0,0,4
4.0,CampFireFamilies,CampFamilies,"Latest numbers: 77 dead and 993 missing in the #CampFire #CaliforniaFires #CaliforniaWildfires 
https://t.co/eJIp8SokWQ",0.1803620375417544,0,13,0,0,0,0,0,0,3
2.0,CamiLA☀️🇺🇸,CamyMK,"#CaliforniaFires  76 dead people, Only God Knows how many animals. 1200 missing people 💔 #PrayForCalifornia 🙏👼",0.0015543510151536995,0,16,0,0,0,0,0,0,2
1.0,CamiLA☀️🇺🇸,CamyMK,"#CaliforniaFires 71 dead people only God knows how many animals...
over 1,000 missing people
#NewYorkSnowStorm 8 dead people, only God knows how many animals 💔👼🙏",0.0015543510151536995,0,25,0,0,0,0,0,0,2
18.0,Candy,CandyCaulton,"RT @JayneQPatriot: @DoplorableJane #CaliforniaFires were pretty convenient for Globalists &amp; #Agenda21 🧐👇

Distracted from #ElectionFraud

D…",0.032183220269696264,0,16,0,0,0,0,0,1,3
66.0,Candy,CandyCaulton,RT @Michaelcraddo16: @Jingoman111 @hawaiiilove @ALANEFLAME @RedDragonFly19 @DebTrumplican @Tony85956346 @SUPgrlCaroline @LindaWarriorGal @r…,0.032183220269696264,0,11,0,0,0,0,0,1,0
172.0,Candy,CandyCaulton,RT @Telford_Russian: There are allegations that the #CaliforniaFires align with the rail system Feinstein's husband Richard Blum won the co…,0.032183220269696264,0,20,0,0,0,0,0,1,1
4.0,Candy,CandyCaulton,"RT @kristenhinkson: #DirectedEnergyWeapons are what caused #CaliforniaFires 
This weapon here
It’s not pretty but it’s the truth
💔💔💔💔💔💔💔💔💔💔…",0.032183220269696264,0,18,0,0,0,0,0,1,2
366.0,Candace O’Donnell,CandyLo1519,RT @BrighidWood: Sports matter. #CaliforniaFires #campfire https://t.co/vrJy4O1UoT,0.052723483714753584,0,7,0,0,4,0,0,1,2
25.0,ChanDia,CanineQuiddity,"RT @greennomad61: To help #Animals affected by #CaliforniaFires ⤵

The #LosAngelesCounty Animal Care Foundation helps provide shelter to an…",0.06706338835674493,0,19,0,0,0,0,0,1,3
12.0,ChanDia,CanineQuiddity,"RT @greennomad61: To help #animals ⤵ #CaliforniaFires
Humane Society of #VenturaCounty is a private #nonprofit (unaffiliated with the HSUS)…",0.06706338835674493,0,19,0,0,0,0,0,1,4
25.0,Boudreaux's Daddy,Cannibal_Sauce,RT @BeatonCorey: Imagine if the 15000 troops sent to the border were sent to help firefighters in California instead. @realDonaldTrump #Woo…,0.002412482041975617,0,21,0,0,0,0,0,1,1
4.0,Boudreaux's Daddy,Cannibal_Sauce,"RT @ResilienceForce: Much like with hurricanes and other #climatechange driven disasters, a new study shows that racial and ethnic minoriti…",0.002412482041975617,0,20,0,0,0,0,0,1,1
4.0,Michelle Osborne 🌊💙44,CapriSiviero,RT @HoracioRoyce: Dimwit Donald Trump can’t even remember the name of Paradise — where dozens have died and hundreds are still missing — wh…,0.002618313192043197,0,24,0,0,0,0,0,1,0
7.0,Michelle Osborne 🌊💙44,CapriSiviero,RT @HoracioRoyce: The President of Finland says to @iltasanomat that he never discussed raking forests with Trump because Finland does not…,0.002618313192043197,0,21,0,0,0,0,0,1,0
0.0,Cara AnnMarie,CaraAnnMarie,Surprised @realDonaldTrump hasn’t suggested giving #guns to the #trees so they can fight back next time 🤦🏻‍♀️ what #nonsense #SundayThoughts #CaliforniaFires #TrumpIsAMoron https://t.co/H72ryIIebh,0.001725457650971877,0,23,0,0,0,0,0,0,6
178.0,🌹Tonya Card 🐞🌷🥀🦋🌷,CardTonyagggm,RT @AntonioParis: Lord almighty. Over 1000 now missing in #CaliforniaFires. https://t.co/FffKDpsJsU,0.00682617488477388,0,11,0,0,0,0,0,1,1
120.0,🌹Tonya Card 🐞🌷🥀🦋🌷,CardTonyagggm,"RT @Cali_Tracii: 💩🐴💩🐴💩🐴💩🐴💩🐴
California Democrats certainly brought their D game to help #CaliforniaFires families in need.

Thank God for o…",0.00682617488477388,0,20,0,0,0,0,0,1,1
68.0,@CarlaCortes,CarlaCortes,"RT @Imm0rtal_L0ve: #CaliforniaFires #CaliforniaWildfires 
Something unusual with these fires. Even firefighters are saying that also. 
#DEW…",0.007724054879521962,0,16,0,0,0,0,0,1,3
1082.0,@CarlaCortes,CarlaCortes,RT @tbigggs: The magic forest fire that SKIPS OVER the forest (with a population that doesn't question a damn THING abt it either!😒) #TheTr…,0.007724054879521962,0,24,0,1,0,0,0,1,1
0.0,@CarlaCortes,CarlaCortes,What’s wrong with this pic of the #CaliforniaWildfires ?  Same as all the other #wildfires the trees and grass are untouched but houses are turned to dust and cars are wrecked! #openyoureyes #wakeup #DEW #Agenda21 #depopulation #CaliforniaFires https://t.co/CaqNjN4XH8,0.007724054879521962,0,37,1,1,0,0,1,0,8
25.0,Carol Elmer,CarolElmer12,"RT @IceColdMe: My prayers, go out to all affected by the #CaliforniaFires Please stay safe.. https://t.co/46hQ2ZdLpb",0.012788431177246198,0,16,0,0,2,0,0,1,1
5.0,Carol Elmer,CarolElmer12,RT @chartread: @zerohedge #CaliforniaFires  &amp; prediction in 2015 by some people this would happen: https://t.co/FQxxV4E8Yn https://t.co/6sv…,0.012788431177246198,0,16,0,0,2,0,0,1,1
372.0,Carol Elmer,CarolElmer12,RT @cobaltink: A fawn and mountain lion cub rescued from the #CaliforniaFires share a safe space under a desk https://t.co/AEg2tQfLvo,0.012788431177246198,0,20,0,0,2,0,0,1,1
60.0,Carol Elmer,CarolElmer12,RT @dreamwithfaith: On the brigher side #calfire #CampFire #CampFireSmoke #CampFirePets  #Firefighters #CaliforniaFires #CaliforniaWildfire…,0.012788431177246198,0,13,0,0,2,0,0,1,7
112.0,Carol,CarolMaeWY,"RT @Cal: Time lapse view from Lawrence Hall of Science (@berkeleyscience) webcam showing the impact on air quality from the #CampFire, whic…",0.012788431177246198,0,22,0,0,0,0,0,1,1
1379.0,Carol,CarolMaeWY,RT @KHNews: Not the dust masks or the surgical masks that loop around your ears. Forget wearing a bandana or holding a tissue over your mou…,0.012788431177246198,0,26,0,0,0,0,1,1,0
2.0,Carol,CarolMaeWY,"RT @Kat4Obama: Spanky's still on this ""rake the forests"" lunacy. #CaliforniaFires https://t.co/7s1gtDmNeu",0.012788431177246198,0,12,0,0,0,0,0,1,1
139.0,Carol,CarolMaeWY,RT @LorenzoTheCat: Update: the cat's name is Charlie and he has been reunited with his family. Yay!     #CaliforniaFires https://t.co/q9PII…,0.012788431177246198,0,19,0,1,0,0,0,1,1
9.0,Carol,CarolMaeWY,"RT @MorinToon: California is not alone. Australia, New Zealand, Indonesia, China and many more have battled climate change-related wildfire…",0.012788431177246198,0,19,0,0,0,0,1,1,0
5.0,Carol,CarolMaeWY,"RT @Ratatosk4: ""Trump fought against fitting of sprinklers in apartment where man died"" #RakeAmericaGreatAgain #MAGA #CaliforniaFires 
http…",0.012788431177246198,0,17,0,0,0,0,0,1,3
9.0,Carol,CarolMaeWY,"RT @Ratatosk4: Never forget the Iron Rule of Trump: what he accuses others of doing, he’s usually already done. If he accuses others of bei…",0.012788431177246198,0,25,0,0,0,0,0,1,0
205.0,Carol,CarolMaeWY,"RT @VCAPetHealth: Many have asked how to support our hospitals caring for pets affected by #CaliforniaFires.     

Our greatest needs are s…",0.012788431177246198,0,21,0,0,0,0,0,1,1
7.0,Carol,CarolMaeWY,"RT @bcarrz: This is a tragedy. I’m so very sorry California. The nation mourns with you.
At least 63 are dead and more than 600 are missing…",0.012788431177246198,0,27,0,0,0,0,0,1,0
60.0,Carol,CarolMaeWY,RT @dreamwithfaith: On the brigher side #calfire #CampFire #CampFireSmoke #CampFirePets  #Firefighters #CaliforniaFires #CaliforniaWildfire…,0.012788431177246198,0,13,0,0,0,0,0,1,7
11.0,Carol,CarolMaeWY,RT @sfpelosi: Good interview. I watched while connecting with friends devastated by #CaliforniaFires. We must #ActOnClimate to save lives!…,0.012788431177246198,0,19,0,1,0,0,0,1,2
8.0,Carol,CarolMaeWY,RT @sfpelosi: Where the #bluewave meets the California coast...blessed to have moments of clean air and sunshine with my girl grateful for…,0.012788431177246198,0,22,0,0,0,0,0,1,1
157.0,Carol Martinovic,CarolMartinovi1,"RT @WrathOfKhan2016: If I was there, @realDonaldTrump would be walking around right now with a rake sticking out of his ass. #Resist #Impea…",0.09741389119048932,0,23,0,0,1,0,0,1,2
8470.0,Carol Martinovic,CarolMartinovi1,RT @chingon_m: Immigrants in California are working in the fields during the #CaliforniaFires https://t.co/eMWPMN7Iwo,0.09741389119048932,0,14,0,0,1,0,0,1,1
9.0,Carol Reese,CarolRe39460314,"RT @1st_infantry: Good Lord.

#qanon #maga #WWG1WGA #CaliforniaFires https://t.co/o3lDDvFDv9",0.6159726892215056,0,9,0,0,8,0,0,1,4
99.0,Carol Reese,CarolRe39460314,RT @LVNancy: The saddest part about #CaliforniaFires is that they are self inflicted. At what point will commonsense forest management prac…,0.6159726892215056,0,21,0,0,8,0,0,1,1
251.0,Carol Reese,CarolRe39460314,"RT @LVNancy: 🔥 @nytimes admits @realDonaldTrump is correct... forest and land management is key to controlling wildfires

That's right #Cal…",0.6159726892215056,0,20,0,0,8,0,0,1,1
1026.0,Carol Reese,CarolRe39460314,"RT @love2godown21: Every picture tells a story: The #CaliforniaFires are tragic.
This photo has a purpose. 
WHAT EXACTLY DID YOU TWO KNUCKL…",0.6159726892215056,0,22,0,0,8,0,0,1,1
8.0,Carolina Alvarado,Carolinauaxac,"RT @alianzabosques: In a time where #CaliforniaFires are painfully hitting California, we come with answers. @ACOFOP's model is recognized…",0.482700520723455,0,19,0,0,0,0,0,1,1
0.0,💋Caroline Jean V 🇺🇸🐾#PrayForCalifornia🙏,CarolineJeanV1,"@DeepStateExpose #CaliforniaFires #PrayForCalifornia #AmericansFirst🇺🇸💔
This picture speaks volumes!😯 https://t.co/xdiEjyY5LR",0.016566752245969804,0,9,0,1,1,0,0,0,3
0.0,💋Caroline Jean V 🇺🇸🐾#PrayForCalifornia🙏,CarolineJeanV1,"@RepLaMalfa @GOPLeader @KenCalvert @ButteSheriff We pray the Americans who lost lives loved ones and homeless are taken care of!
#malibufires #WoolseyFire #CaliforniaFires #campfireparadise https://t.co/qbcvzSeMfZ",0.016566752245969804,0,24,0,1,1,0,0,1,4
1.0,💋Caroline Jean V 🇺🇸🐾#PrayForCalifornia🙏,CarolineJeanV1,"@realDonaldTrump CALIFORNIA RESIDENTS ARE IN DESPERATE NEED!! NOBODY IS HELPING THE DISPLACED AMERICANS FROM THE FIRE!!!!
#woosleyfire #CaliforniaFires #CampFire https://t.co/HzG2KBIPWO",0.016566752245969804,0,20,0,6,1,0,0,0,3
2.0,💋Caroline Jean V 🇺🇸🐾#PrayForCalifornia🙏,CarolineJeanV1,"@realDonaldTrump THANK YOU FOR COMING TO CALIFORNIA MR. PRESIDENT.WE ALWAYS WELCOME YOU!! THE AMERICAN CHILDREN NEED YOUR HELP!
#AmericaFirst #American #America #WoosleyFire #CaliforniaFires #MakeAmericaGreatAgain 🙏🇺🇸 https://t.co/eVeqUzQsNY",0.016566752245969804,0,26,0,3,1,0,0,0,6
0.0,💋Caroline Jean V 🇺🇸🐾#PrayForCalifornia🙏,CarolineJeanV1,"Is everyone getting this??????😡😡😡😡😡
How about that? Anything you can do? American citizens are doomed! 
#WoosleyFire #CaliforniaFires #California
https://t.co/xtzIDl2aBb
@realDonaldTrump @VP
@DonaldJTrumpJr 

https://t.co/OP1RpaFKtu",0.016566752245969804,0,23,8,1,1,0,0,0,3
9.0,💋Caroline Jean V 🇺🇸🐾#PrayForCalifornia🙏,CarolineJeanV1,"RT @GLENNBOB1957: These animals are going to die if they don't get food and water...please help them!
#CampFireJamesWoods #CampFire #CampFi…",0.016566752245969804,0,20,0,1,1,0,0,1,3
16.0,💋Caroline Jean V 🇺🇸🐾#PrayForCalifornia🙏,CarolineJeanV1,RT @LVNancy: @GartrellLinda The displaced people in camps #CaliforniaFires are now in more danger. The rain will be blessing and a curse ht…,0.016566752245969804,0,23,0,0,1,0,0,1,1
723.0,Carrie Wilbur,CarrieWilbur1,"RT @pilarwish: THREAD:  how to help wildfire efforts.  Because of my background, I’ve been asked for my recommendations of best orgs to hel…",0.0020801266669107613,0,23,0,0,1,0,0,1,0
2.0,Carrie,Carrie_Jeanne,"RT @scenius01: @girlsreallyrule Please God, no.  Tell him it's raining.

We don't need that clown further jacking up traffic and making hum…",0.001725457650971877,0,22,0,0,0,0,0,1,0
0.0,Cameron 🇨🇦🇨🇦🎧,Carter77,"What's the over/under on dumbass sound bites from @realDonaldTrump today in #California
#CaliforniaFires
#CaliforniaWildfires 
@california 
#airforceone 
#herecomesdonny
#shitshow",0.0015543510151536995,0,18,0,0,2,0,0,0,6
14.0,TS *Tough Sh🚫t* Eliot,CarvemupJames,"RT @2HawkEye2018: Hundreds displaced by wildfires who are gathered in a parking lot have more pressing concerns than Trump’s comments

#Cal…",0.00682617488477388,0,21,0,0,0,0,0,1,1
122.0,Cass,CassJSpring,"RT @ChaliceGarden: At a distance from #CampFire &amp; want to help from home? Start RTing bits of info off this doc or look under ""missing pets…",0.15990913252190533,0,26,1,0,0,0,0,1,1
23.0,Cass,CassJSpring,"RT @Jasamsdestiny: Any Vets in the #Chico #Oroville area that need refills on your meds?   Here you go!  
💊 
Prescription Refills for Veter…",0.15990913252190533,0,23,1,1,0,0,0,1,2
43.0,Cass,CassJSpring,"RT @Jr3597: 🔥 11/17 #Update #CampFire
#WoolseyFire #CaliforniaFires
#ParadiseFire #MalibuFire
#SoCalFiresJamesWoods
#CampFireJamesWoods

#R…",0.15990913252190533,0,13,0,0,0,0,0,1,9
21.0,Cass,CassJSpring,"RT @Jr3597: 🔥11/19 #Update #CampFire
#WoolseyFire #CaliforniaFires
#CampFireJamesWoods #ParadiseStrong #Paradise

Interactive #maps showing…",0.15990913252190533,0,13,0,0,0,0,0,1,8
13.0,Cass,CassJSpring,"RT @Jr3597: 🔥11/19 #Update #HillFire #BorderlineBarShooting #CaliforniaFires #venturacounty

This site has a ton of #info 
#Help offers #Ho…",0.15990913252190533,0,18,0,0,0,0,0,1,8
21.0,Cass,CassJSpring,"RT @Jr3597: 🔥11/19 #Update #INFO
&amp; #Resources to help #Military &amp;
#Veterans 🇺🇸 impacted by #CaliforniaFires #CampFire
#WoolseyFire 

#Parad…",0.15990913252190533,0,19,0,0,0,0,0,1,9
24.0,Cass,CassJSpring,"RT @Jr3597: 🔥11/19 🆕 #Update #CampFire
#CampFireJamesWoods #CampFirePets #ParadiseStrong
#CaliforniaFires #WoolseyFire
#Chico #Paradise

*L…",0.15990913252190533,0,14,0,0,0,0,0,1,9
